NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_TOTAL,DESEMPENHO_SATISFATORIO
210057841422,2022,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,2,2,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,6.0,0,A,C,D,A,B,B,B,A,B,A,A,A,B,A,A,1,A,1,1,0.0,Desempenho satisfatório(condição social média)
210055444110,2022,11,F,3,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,0,1,4.0,0,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210056923484,2022,4,M,1,2,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,3.0,1,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055548817,2022,3,M,1,2,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,453.1,476.7,436.3,412.6,CDECBACDEAEDBACCBACADABCEEDABEBCECDCAECEDBEBC,EDEAAABCECABCADDABACDEADBCADBEDBCEBCEDAEBBDAE,CABDDBECBCBDACDDADBDCDAECCAEBDCCBACDBADEBCDCA,BBCDCEABDDABCECADBCECBDECDDACCDDCBDACBAEDBCDC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,80.0,200.0,140.0,140.0,120.0,680.0,1,0,0,0,4.0,0,A,C,D,B,A,B,A,B,A,B,A,B,A,A,A,1,A,0,1,491.73999999999995,Desempenho satisfatório(condição social média)
210057718556,2022,12,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,1,0,0,4.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,0.0,Desempenho satisfatório(condição social média)
210055695291,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,431.1,540.4,458.5,551.1,CBEDCEBCCCBBDDBEACAECBCACDCCDBCACDCDCAEDAADAB,DCECACECDEACCBBBDAEABCDDCBAAEBDECAEDABAEABCAC,ADEDABAEDEDBDCDBBCBACBAEBADABECAAAAECEBDDBCAB,CBCAADAABCBECDCBEBDBCEEDEDCBABDBCCEADCBECAABB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,140.0,80.0,580.0,0,0,0,0,6.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,1,1,512.22,Desempenho satisfatório(condição social média)
210056279011,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,589.0,654.4,599.6,755.9,ADDBBEDCABCCDEDCBCCEACADBACCDECAEDCCDEBCCCEBE,CBACECBDDEACDCDDAAADBADDAEDBEBAECEEAAAEDBCCAC,BDEDDBCCDACCBDEBBAEAEEEABAEAADCBAEDBADBDBDBAB,BCDBCBEDCEECDBACBBCCCDEBEBCBBBAACEEDBDDECDDBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,180.0,180.0,200.0,920.0,1,1,0,1,3.0,1,A,C,D,B,B,B,B,B,A,A,A,A,C,A,A,1,A,1,1,703.78,Desempenho satisfatório(condição social média)
210057975020,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,482.1,558.6,521.3,570.5,DDDBECBECEBCBBDDBCCCCECCDDDBCCBCBDCCACCAEACCD,DBBABCDDADECBEBBCDABACDCCEAAAEECDACABAEAABDEC,CCEABAEBBAEACAEADDCDBCCEABBAADCACDBCAAEBEECCB,BEEEACAAAACCCAAAEEEBCDCCADBCECCEBDCCBACCCCCCE,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,140.0,160.0,180.0,840.0,0,0,0,0,5.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,594.5,Desempenho satisfatório(condição social média)
210055497084,2022,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,1,0,1,0,2.0,1,B,C,D,B,C,B,B,B,A,B,A,A,C,A,B,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210057368404,2022,2,M,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,562.5,541.7,609.5,544.0,DEBDCCEDEBADDACBCBACCBCEACECCCADABEBDCBCEABCC,ABCDAECCDDBBAEAAAEABDEDCBABDCDDADBDDEDBCBAACE,CDBEDDAABDBDDDDAABADEEEADACDBEEAEACBBABCDBCDB,CBBCEDECEEBBCEBBDABEDDBEEDDDBDDEDDDBBBDACCAAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,160.0,180.0,180.0,880.0,1,1,0,1,4.0,1,B,C,D,A,A,B,B,B,A,B,A,B,C,B,A,1,A,1,1,627.54,Desempenho satisfatório(condição social média)
210057796877,2022,2,M,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,667.4,683.5,683.2,757.6,ADECDBCABCAEBEDECACCADEBDDEBDEACEADDABCEBBDCE,EACABCDDDAECBABECCDBAEACDCEDABBDDAEABBBDAAADB,DECDBDDBCCDEDCAEADCCECACBABEEDBABDBCCCDBEECBB,BEEAACABDECDBBBAAADACDEDCCCBBEABCCEDEAEABBBCD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,180.0,200.0,180.0,200.0,180.0,940.0,1,1,0,0,3.0,1,A,C,D,B,C,B,B,A,A,B,A,A,C,B,A,1,A,1,1,746.34,Desempenho satisfatório(condição social média)
210057821081,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,499.3,403.7,503.8,395.6,CCDACBCECAEAEBEEDABCBACBDCECBDEEDBDBEDAADAACD,EEBDAEDED.CCDACCDCAACECDDACCBACEBDACBDDD.BCEA,CBDE.CBCDDAD.ACDADACDCEDCCEAEDEACACBBADCDBBCD,CBDACAEBDBAEADCCCBEBDCDDABDACECEDDDEABEEBAAAB,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,180.0,140.0,140.0,120.0,700.0,0,0,0,0,7.0,0,A,B,D,A,A,B,B,A,A,A,A,A,B,A,A,1,A,0,1,500.48,Desempenho satisfatório(condição social média)
210055703483,2022,5,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,1057.0,1068.0,,0.0,462.9,304.8,0.0,,AABBAACAAAABADAADAAAABADAAABABBAAADCACCBDABAA,BADCEDBDBABADAAACBDCBACBACBBBABBBAAAECADCADAE,,0,,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,,1.0,60.0,100.0,60.0,100.0,0.0,320.0,0,0,0,0,3.0,0,A,C,D,A,B,B,A,A,A,A,A,A,A,A,A,0,A,0,1,217.54000000000002,Desempenho satisfatório(condição social média)
210057058546,2022,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,512.0,450.1,415.3,507.7,ACBBEACCABEADABCBCDBAADACBCACEAABDBCAECCBAEDC,CCEAEDEEDCABCCACCABAADECBADCABBACCACBCBEDDAAC,EDBADBCEDAABCACCBCDACCBEADCBDEBECDBDDCDACEBAE,CBEACDCBBDAEDBCCADEDBCABEACDAECAACBEDACEBDABA,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,120.0,120.0,600.0,0,0,1,1,4.0,0,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,1,A,0,1,497.0200000000001,Desempenho satisfatório(condição social média)
210057708230,2022,12,F,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,2.0,0,D,B,B,A,A,B,B,A,A,A,A,A,B,B,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210058003532,2022,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,523.9,569.0,568.7,594.0,DADDBECADCDCEABDBDDCCCBBCDBBEBAEECAADBCDCACAE,DCACCADEBCADECBEDBABCDDAADBCCBDACDCEBEDDBCDCD,BDBDECAEADCBBDEBDDCEBACECCBBDAAEADCAAAABBCECE,DBAAEBECEAECDDCDDEECBAECBDBBBEDBDBCCACDCDAADD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,180.0,120.0,120.0,100.0,640.0,1,1,1,1,5.0,1,D,C,E,B,A,B,B,B,A,B,A,A,D,A,A,1,A,1,1,579.1200000000001,Desempenho satisfatório(condição social média)
210057351931,2022,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,511.6,538.0,525.2,627.4,DDCDBEBBDAEDCBEDABCBEBADAAACDBECDEDCEBEDDABCC,DBDDCADDCCAEDDECDEACCCACACADBADACBADEAAEBCECA,DBBEDCAABDEEBEAECAAEACEECADCCECBBACBAAAADBBCE,DCBBBEECCDCCBBCBDBAEBCCDCDACDCBBCCABBCCDCEEAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,100.0,180.0,160.0,680.0,0,1,1,0,3.0,0,A,C,D,A,A,B,B,B,A,B,A,B,C,B,B,1,A,1,1,576.4399999999999,Desempenho satisfatório(condição social média)
210055717411,2022,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,561.7,638.6,595.4,659.5,BAEDDCCDDEBBBEADBCDCABCECCCABBEDCBDBAEADEAECD,CBCAAAEBDDCBCDBADEABCBBCACEDAEBAEBDDEDEEBDABD,CEBEDDAABABEBEDCABECCCEAEADBCCEBAADBBEBBDACCC,BADCEADC.ECCBEABDDCEACCADBDCCCECDBEB.BDCBEDED,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,180.0,200.0,200.0,940.0,1,1,1,1,4.0,1,B,C,D,C,A,B,B,B,A,B,A,A,C,A,A,1,A,1,1,679.0400000000001,Satisfatório(condição social alta)
210056263149,2022,2,M,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,403.1,500.5,358.6,486.6,ABEACCACEBBCDBDBDAEEDCACDEBEADBEABCEACCABEBEB,EEAABCEABDDDDABCECBEABCCEADEEBDDADAAAEBCAAEDB,ACADCADDCCAAADEEADACDEBABDBAAABCDEECBEDABEECC,CEECECABADCDEBDCCEBCCAEECDBADCCBEDBDDCEADCDAE,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,120.0,560.0,1,1,0,0,4.0,1,A,C,D,B,B,B,A,A,A,B,A,A,B,A,A,1,A,0,1,461.76000000000005,Desempenho satisfatório(condição social média)
210055648439,2022,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,451.5,520.2,570.1,391.3,ABDACCABDCBCDCEAACCDBDECEDAEBABEBCDBABBBEACCA,EBDEBACDDCBBDDBBAABABAADAADDBCBCCBAACDECAAAED,DADAADDBCACEDAACADACEBEABBBAEEEAACECCDACECCBB,BCDEEDACAABDDCBECDECECDABBDCBDBBCCEDDEEBDAACC,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,140.0,180.0,140.0,820.0,0,0,0,0,4.0,0,A,B,D,A,B,B,B,A,A,B,A,A,B,A,A,1,A,1,1,550.6200000000001,Desempenho satisfatório(condição social média)
210056477793,2022,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,499.3,439.2,332.5,508.0,CDBCCCACCCDCCCDDBCABCAEBDEABABBBDCCCDBCECACCA,CDADBDABAECDBEAEDACDAECDA.CDAECDADCCADBDACCAB,ACBCEADDAECBEBDACEBCEEADCCEBDCBDBADBDAEBDBAEC,BBECDCDBABBCCCCCBBCACDCDCDBBACEDCCBCCBBDEBCCD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,100.0,120.0,120.0,80.0,540.0,1,1,1,1,3.0,0,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,1,A,0,1,463.8,Desempenho satisfatório(condição social média)
210057344976,2022,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,617.7,625.1,644.0,684.5,CBEBDACDDEEDCBADCBAACADCBDACDABBDDBBACBCEADCD,EEAAAADBAECBDDDAAEABDABCECEDAEDBEBCDEBADBCACE,CDBEDAAEBDBEBDBCABEEEEEAEACABDCAAACBBCBEDACCC,CBCCCEEBBCEBBDCBDDCAAEEBCBCCBDDCBCEBABDCAECDC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,180.0,120.0,140.0,140.0,740.0,1,0,0,1,3.0,1,A,C,C,A,B,B,B,A,A,A,A,B,C,B,A,1,A,1,1,662.26,Desempenho satisfatório(condição social média)
210055582975,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,461.6,473.7,551.3,475.8,EDBDABCEEABBCDEEACACBBDABCAEBCBBEACCAEECBEEAC,BEDDABBECECAAADBDAECAEEAACDDBBEABAEDABCDCABCA,AEADDDADBDEEBDCDABCEACEAEACCEAECDACBBABDDACCE,BCCACDDBCEAAADAEEABBBBBEEBBEEEEAABDEDBBADECAC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,200.0,180.0,200.0,940.0,1,1,1,0,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,580.4799999999999,Desempenho satisfatório(condição social média)
210055548342,2022,2,M,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,497.3,508.4,585.1,624.9,DDECBCBBDEDEEADDEBBDCAECDABCDCACDDECAADEDABAB,CBDCCABEADCCCBEBCEABDAEEEDDAABDBBBDDEDAEBBCCA,ACDEACAABDEEDDCBAAABECCAACDABEEABACBBDDEDECCB,ADCABDECBEACBDABDACEBCCABEBCDEDCBCDBBDEAEECAC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,140.0,120.0,120.0,120.0,620.0,1,1,0,1,3.0,1,A,C,C,B,A,B,A,B,A,B,A,A,C,A,A,1,A,1,1,567.1400000000001,Desempenho satisfatório(condição social média)
210057386544,2022,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,444.6,393.3,370.7,408.4,DAEBCDEEA*CCCDBBECDADB*EACDBADDCAAADDEBACECCD,CCCEAABCBCEDEBDEDBBAAECDAACDCACDAAEECDBCCDCBE,DABBECDEABCCBEAEDDDCACBBAABEECBADBCDEBDADBCCA,AECDABDACCCCAEBDBBBCEAEDACEDB*EBBDCEABADCBABD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,180.0,160.0,160.0,160.0,780.0,1,1,0,1,4.0,1,A,C,D,B,A,B,A,A,A,A,A,A,B,A,A,1,A,1,1,479.4,Desempenho satisfatório(condição social média)
210056926129,2022,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,457.5,445.2,382.6,532.7,EBCEDEBCBDEBEECDBDDECAECECEECDBCDDBBEDDCCAADD,AAABEEADDDBBEBABBACBEAACDDBBBEAEADCCAEEAADBEE,BBDCEBBDAEEA.CBCDEBBEACDCBCCCBBDDBCCEAEECDEBE,BEBDAEEAABADCCDECABEBCBCAAADAEDEDACCBBDD*.DDC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,120.0,120.0,120.0,600.0,1,1,0,0,3.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,1,483.6,Desempenho satisfatório(condição social média)
210055560531,2022,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,502.6,589.8,578.4,694.3,EBCBDEACAAEAEABEBCECBDDDBCCCCCAACBBBABCACCADD,DBBCEEBADCACDDBCAADABEDDDEADEBDECEDCACCDADCAC,AACEECCCDACEBCCBBCBAEEEABCEDCCCEEEDEDDBDEDBEE,ECDBCEBDCECDCEDCDAEBCDDBADCAABAACDAABDBECACBD,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,140.0,200.0,200.0,900.0,0,0,0,0,4.0,0,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,1,A,0,1,653.0200000000001,Desempenho satisfatório(condição social média)
210055730530,2022,2,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,456.4,455.9,490.8,468.6,EBDDEEBCAADBDABEECEAADACBDCCDBBDABECECBBBECDC,EACDBEBCDBABCDCBADCBDABDCDEACABABECCAADAEDCAC,BDECDCEECAADACCBBCEACCCECCDAACBEDADBABDDCDEEC,BCCEDACDADDBBCBDCABCCCEDADBDDDACCAEBDBAECBDCE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,140.0,200.0,120.0,160.0,160.0,780.0,0,1,1,1,3.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,1,A,1,1,530.3399999999999,Desempenho satisfatório(condição social média)
